perc_premium_paid_by_cash_credit,age_in_days,Income,Count_3-6_months_late,Count_6-12_months_late,Count_more_than_12_months_late,no_of_premiums_paid,application_underwriting_score,renewal
0.133,23004,114030,0.0,0.0,0.0,14,99.08,1
0.743,13881,180070,0.0,0.0,0.0,11,99.25,1
1.0,16802,75080,0.0,0.0,0.0,2,99.06729119785638,1
1.0,21176,306050,0.0,1.0,2.0,4,99.33,1
0.5820000000000001,14609,480150,0.0,0.0,0.0,10,99.08,1
0.48700000000000004,11690,106620,0.0,0.0,0.0,11,99.24,1
0.8340000000000001,20445,189140,2.0,0.0,1.0,14,99.13,1
0.938,9498,24150,0.0,0.0,0.0,3,99.85,1
0.021,28479,236700,0.0,0.0,0.0,10,99.85,1
0.985,10956,291060,0.0,0.0,0.0,11,99.16,1
0.922,13150,195080,0.0,0.0,0.0,10,99.6,1
0.0,14605,200020,0.0,0.0,0.0,6,98.22,1
0.361,20814,178560,0.0,0.0,0.0,13,98.61,1
0.401,18992,313980,0.0,0.0,0.0,10,99.53,1
0.313,16804,300050,0.0,0.0,0.0,12,98.83,1
0.055,17168,180150,0.0,0.0,0.0,9,98.19,1
0.391,18620,216320,0.0,0.0,0.0,8,99.15,1
0.259,16798,261550,0.0,0.0,0.0,7,99.36,1
0.013999999999999999,13882,375040,0.0,0.0,0.0,8,99.21,1
0.462,15703,93080,1.0,0.0,1.0,15,98.46,1
0.078,17166,267670,0.0,0.0,0.0,9,99.35,1
0.162,10955,162520,0.0,0.0,0.0,12,98.96,1
0.703,23007,75130,0.0,0.0,0.0,11,98.76,1
0.782,14243,284070,2.0,0.0,1.0,18,99.3,1
0.58,21548,189290,0.0,0.0,0.0,15,98.01,1
0.446,26294,180120,0.0,0.0,0.0,10,98.7,1
0.052000000000000005,22280,76850,0.0,0.0,0.0,18,98.75,1
0.76,24097,178650,1.0,0.0,0.0,11,99.16,1
0.14300000000000002,15702,102550,0.0,0.0,0.0,9,98.76,1
0.016,25565,129110,0.0,0.0,0.0,11,99.39,1
0.019,18989,152590,0.0,0.0,0.0,17,99.21,1
0.532,18623,190400,0.0,0.0,0.0,9,98.91,1
0.868,21907,159070,0.0,1.0,0.0,9,99.03,1
0.0,16430,238550,0.0,0.0,0.0,6,99.05,1
1.0,19718,50490,1.0,1.0,0.0,7,99.4,1
0.032,20446,195110,0.0,0.0,0.0,13,98.96,1
0.01,25928,120150,0.0,0.0,0.0,10,99.62,1
0.005,27018,304530,0.0,0.0,0.0,8,99.73,1
0.013999999999999999,28117,315100,0.0,0.0,0.0,7,99.06729119785638,1
0.244,23006,360100,0.0,0.0,0.0,16,98.98,1
1.0,11686,60070,0.0,1.0,0.0,4,97.96,1
0.039,20080,375080,0.0,0.0,0.0,11,98.99,1
0.0,32130,151280,0.0,0.0,0.0,5,99.06729119785638,1
0.008,15706,40500,1.0,0.0,0.0,7,99.0,1
0.015,19720,315470,0.0,0.0,0.0,15,99.47,1
0.276,21547,130190,0.0,0.0,0.0,11,98.72,1
0.017,23375,90100,0.0,0.0,0.0,14,99.33,1
0.042,21912,189030,0.0,0.0,0.0,24,99.16,1
0.639,20451,217620,0.0,0.0,0.0,23,98.5,1
0.855,27020,225140,0.0,3.0,0.0,7,99.51,1
0.163,25559,135080,0.0,0.0,0.0,27,99.43,1
0.9309999999999999,17162,124300,1.0,0.0,0.0,9,98.06,1
0.016,20455,45040,0.0,0.0,0.0,12,99.87,1
0.6990000000000001,17169,66110,0.0,0.0,0.0,13,98.76,1
1.0,22277,126480,0.0,0.0,0.0,9,99.45,1
0.035,18262,127450,0.0,0.0,0.0,11,98.58,1
0.7709999999999999,12053,96040,0.0,1.0,0.0,4,99.43,1
0.6920000000000001,15336,159330,1.0,0.0,0.0,5,99.75,1
1.0,20818,325100,0.0,0.0,0.0,6,99.89,1
0.9570000000000001,13515,326580,0.0,0.0,0.0,11,99.04,1
0.051,17534,750070,0.0,0.0,0.0,18,99.08,1
0.332,8772,46090,0.0,0.0,0.0,5,99.06,1
0.084,18256,124840,0.0,0.0,0.0,9,99.86,1
1.0,16804,249070,0.0,0.0,0.0,5,99.84,1
0.91,21179,50130,0.0,0.0,0.0,9,99.06729119785638,1
1.0,11688,73110,1.0,0.0,0.0,5,99.48,0
0.391,18261,195000,1.0,0.0,0.0,6,99.4,1
0.313,14615,75080,0.0,0.0,0.0,5,99.89,1
0.6509999999999999,18257,420130,0.0,0.0,0.0,12,99.48,1
0.8,19719,83510,1.0,1.0,1.0,21,96.05,0
0.001,10598,231130,0.0,0.0,0.0,10,99.21,1
0.161,20082,186290,0.0,0.0,0.0,7,99.35,1
1.0,12424,141130,0.0,5.0,1.0,7,98.98,0
0.257,23002,109290,0.0,0.0,0.0,5,99.79,1
0.04,15704,96590,0.0,0.0,0.0,11,98.67,1
0.39,10600,39100,0.0,0.0,0.0,7,98.98,1
0.17300000000000001,9495,69750,0.0,0.0,0.0,3,99.88,1
0.16399999999999998,17891,495070,1.0,0.0,0.0,14,97.92,1
0.0,10962,66800,0.0,0.0,0.0,4,99.48,1
0.053,26287,189060,0.0,0.0,0.0,18,99.46,1
0.038,26657,62550,0.0,0.0,0.0,15,99.24,1
0.019,23732,150140,3.0,0.0,1.0,18,97.4,1
0.218,15339,75130,0.0,0.0,0.0,8,96.68,1
0.735,11321,92040,0.0,0.0,0.0,7,99.25,1
0.19,19358,2010060,1.0,0.0,0.0,13,99.74,1
0.021,19356,512130,0.0,0.0,0.0,15,99.21,1
0.894,13152,105110,0.0,0.0,0.0,12,98.11,1
0.638,10227,122640,0.0,0.0,0.0,6,99.49,1
0.865,21545,150140,0.0,0.0,0.0,4,99.87,1
0.5870000000000001,8401,24700,0.0,0.0,0.0,6,99.78,1
0.445,15707,240140,1.0,0.0,0.0,6,99.55,1
0.04,20085,260840,0.0,0.0,0.0,13,99.48,1
0.613,20819,33090,1.0,0.0,0.0,10,99.06729119785638,1
0.052000000000000005,17893,390070,0.0,0.0,0.0,16,99.61,1
0.08,14977,200100,0.0,0.0,0.0,5,99.42,1
0.006,15342,300120,0.0,0.0,0.0,11,99.77,1
0.434,16801,591030,0.0,0.0,0.0,12,98.36,1
0.003,18627,330150,1.0,0.0,0.0,12,99.05,1
0.162,23730,207280,0.0,0.0,0.0,12,98.77,1
0.0,21905,125060,0.0,0.0,0.0,9,99.72,1
0.0,19356,70190,1.0,0.0,0.0,22,98.2,1
0.02,10963,104540,0.0,0.0,0.0,5,99.66,1
0.8959999999999999,17526,102130,0.0,0.0,0.0,7,99.4,1
0.257,11320,75730,0.0,0.0,0.0,6,99.61,1
0.247,9135,70840,0.0,0.0,0.0,3,99.89,1
0.053,20818,170060,0.0,0.0,0.0,18,98.93,1
0.08,28849,105370,0.0,0.0,0.0,5,99.86,1
0.10400000000000001,19353,255060,0.0,0.0,0.0,15,99.21,1
0.156,25558,435070,0.0,0.0,0.0,5,99.89,1
0.904,10961,180070,3.0,0.0,0.0,9,99.58,1
0.40399999999999997,16435,115050,0.0,0.0,0.0,13,98.01,1
0.818,12787,147070,1.0,1.0,0.0,7,99.49,0
0.052000000000000005,21543,228790,0.0,0.0,0.0,11,98.83,1
0.6759999999999999,18625,269570,0.0,0.0,0.0,12,99.07,1
0.613,23374,240030,0.0,0.0,0.0,9,98.48,1
0.021,21175,240090,1.0,0.0,0.0,8,99.54,1
0.147,20451,142620,0.0,0.0,0.0,11,98.49,1
0.301,11687,225120,0.0,0.0,0.0,13,98.93,1
0.795,20811,407840,1.0,0.0,0.0,14,99.14,1
0.401,13517,246760,0.0,0.0,0.0,15,99.37,1
0.004,13876,500150,0.0,0.0,0.0,8,99.42,1
0.032,19351,340140,1.0,0.0,0.0,12,99.39,1
0.33299999999999996,16440,195110,2.0,0.0,1.0,22,98.93,1
0.023,13148,128450,0.0,0.0,0.0,6,99.62,1
0.11699999999999999,23372,390150,0.0,0.0,0.0,12,99.86,1
0.43200000000000005,15710,125040,3.0,0.0,0.0,11,99.43,1
0.02,27023,94790,0.0,0.0,0.0,17,98.32,1
0.21,14249,73150,0.0,0.0,0.0,14,99.67,1
0.237,16071,45030,0.0,0.0,0.0,22,96.61,1
1.0,17891,90100,0.24867094638647877,0.07818847484828728,0.060008024474647675,2,99.06729119785638,1
0.039,22273,564090,0.0,0.0,0.0,19,98.95,1
0.09699999999999999,25555,220290,0.0,0.0,0.0,9,99.06,1
0.096,21175,360110,0.0,0.0,0.0,7,99.7,1
0.243,17170,242730,0.0,0.0,0.0,13,98.97,1
0.02,24096,300040,0.0,0.0,0.0,12,99.76,1
0.08,24467,306830,0.0,0.0,0.0,8,99.63,1
0.958,13520,281680,0.0,0.0,0.0,15,98.85,0
0.255,21183,250070,0.0,0.0,0.0,11,99.04,1
0.213,17532,185120,0.0,0.0,0.0,14,98.76,1
0.446,15341,126770,0.0,0.0,0.0,14,99.08,1
0.972,20085,222660,1.0,0.0,0.0,9,99.23,1
0.35200000000000004,27384,272640,0.0,0.0,0.0,10,99.36,1
1.0,13148,117510,0.0,0.0,0.0,7,98.21,1
0.051,27750,120070,0.0,0.0,0.0,23,99.18,1
0.013000000000000001,29576,225850,0.0,0.0,0.0,9,99.77,1
0.016,18629,237340,0.0,0.0,0.0,13,99.77,1
0.124,18620,202470,0.0,0.0,0.0,7,99.76,1
0.8959999999999999,8770,26980,0.0,0.0,0.0,4,99.83,1
0.7140000000000001,20090,201030,0.0,0.0,1.0,6,99.32,1
0.3,18255,134060,0.0,0.0,0.0,4,99.72,1
0.33,28483,239580,0.0,0.0,0.0,12,99.14,1
0.1,20818,68980,2.0,0.0,0.0,23,98.28,1
0.012,14980,145080,0.0,0.0,0.0,13,98.84,1
0.188,16431,204380,0.0,0.0,0.0,18,99.17,1
0.826,14971,75120,0.0,0.0,0.0,12,95.66,1
0.01,19722,168400,0.0,0.0,0.0,9,99.89,1
0.051,24826,384410,0.0,0.0,0.0,9,99.57,1
0.11900000000000001,21540,209150,0.0,0.0,0.0,19,98.13,1
0.6940000000000001,10590,285070,0.0,0.0,0.0,4,99.71,1
0.35100000000000003,9137,75130,0.0,0.0,1.0,6,99.44,1
0.851,19360,68190,0.0,0.0,0.0,12,99.7,1
0.017,22636,225030,0.0,0.0,0.0,16,99.19,1
0.02,28119,135140,0.0,0.0,0.0,7,99.65,1
0.0,23365,243140,0.0,0.0,0.0,15,99.71,1
0.133,19723,408040,0.0,0.0,0.0,10,98.4,1
0.0,17532,97000,0.0,0.0,0.0,10,99.01,1
1.0,12416,45060,0.0,0.0,0.0,3,99.06729119785638,1
0.34,11687,160060,1.0,0.0,0.0,20,98.88,1
0.49200000000000005,20452,245130,1.0,0.0,0.0,9,99.77,1
0.019,23010,261060,0.0,0.0,0.0,23,98.48,1
0.031,22640,243390,0.0,0.0,0.0,12,99.89,1
0.174,18261,139900,0.0,0.0,0.0,14,99.05,1
0.024,24101,140110,0.0,0.0,0.0,12,99.1,1
0.151,16436,179860,0.0,0.0,0.0,11,99.22,1
0.032,17897,340910,0.0,0.0,0.0,9,99.05,1
0.8270000000000001,23367,223310,0.0,0.0,0.0,10,99.11,1
0.039,21547,1200050,0.0,0.0,0.0,8,99.81,1
0.0,17163,211130,0.0,0.0,0.0,6,99.7,1
0.45799999999999996,16436,309080,1.0,0.0,0.0,6,99.1,1
0.0,19717,33140,0.0,0.0,0.0,17,97.56,1
0.078,20080,192600,0.0,0.0,0.0,8,99.01,1
0.66,10960,210040,0.0,0.0,0.0,7,99.75,1
0.013000000000000001,16071,120090,0.0,0.0,0.0,12,97.08,1
0.327,20082,337570,0.0,0.0,0.0,7,99.58,1
0.11199999999999999,15703,187600,0.0,0.0,0.0,9,97.77,1
0.945,12423,43260,0.0,0.0,0.0,6,98.58,1
0.748,23738,583620,1.0,0.0,0.0,10,99.11,1
0.349,13520,183140,0.0,0.0,0.0,13,98.9,1
0.161,17165,162570,0.0,0.0,0.0,11,99.1,1
0.7190000000000001,15708,140410,0.0,0.0,0.0,7,99.05,1
0.7440000000000001,22274,33030,0.0,0.0,0.0,5,99.85,1
0.034,28111,92640,0.0,0.0,0.0,10,98.92,1
0.067,28840,150070,0.0,0.0,0.0,10,99.58,1
0.036000000000000004,17898,249060,0.0,0.0,0.0,12,98.88,1
0.18600000000000003,24466,60050,0.0,0.0,0.0,14,98.4,1
0.0,18620,155050,1.0,0.0,0.0,10,98.22,1
0.603,22279,127130,0.0,0.0,0.0,16,99.06,1
0.596,21185,93390,1.0,0.0,0.0,11,96.13,1
0.0,15339,260090,0.0,0.0,0.0,8,99.74,1
0.462,30304,124810,0.0,0.0,0.0,7,98.84,1
0.762,22641,408600,0.0,0.0,0.0,11,99.14,1
0.9440000000000001,16798,121590,1.0,0.0,0.0,8,98.63,0
0.08199999999999999,21908,165080,0.0,0.0,0.0,20,99.13,1
0.079,15344,300150,0.0,0.0,0.0,16,99.37,1
0.184,17166,300140,0.0,0.0,0.0,35,98.98,1
0.637,17529,96140,1.0,0.0,0.0,14,99.07,1
0.01,12415,120050,0.0,0.0,0.0,13,98.28,1
1.0,17893,240060,0.0,0.0,0.0,7,98.44,1
0.10800000000000001,18258,218220,0.0,0.0,0.0,8,98.51,1
0.32899999999999996,24097,26780,1.0,0.0,0.0,17,97.61,1
0.0,23740,183790,2.0,0.0,0.0,15,98.45,1
0.5820000000000001,28843,114840,0.0,0.0,0.0,10,98.64,1
0.263,16797,210040,0.0,0.0,0.0,9,99.32,1
0.146,16075,36100,0.0,0.0,0.0,6,99.21,1
0.054000000000000006,27754,250090,0.0,0.0,0.0,8,99.44,1
1.0,14607,61470,1.0,0.0,0.0,4,99.41,1
0.021,27383,225050,0.0,0.0,0.0,5,99.89,1
1.0,21542,63630,0.0,0.0,0.0,11,96.97,1
0.9079999999999999,16070,120050,0.0,0.0,1.0,23,98.81,1
1.0,20090,75730,1.0,0.0,1.0,5,97.84,1
0.031,22272,160100,0.0,0.0,0.0,8,98.77,1
0.36200000000000004,17161,210080,1.0,0.0,0.0,12,99.2,1
0.013000000000000001,12051,157630,0.0,0.0,0.0,9,99.58,1
0.0,20087,167780,1.0,0.0,0.0,10,99.81,1
0.109,23002,209250,0.0,0.0,0.0,9,99.29,1
0.013000000000000001,23370,167530,0.0,0.0,0.0,13,99.37,1
0.002,20810,330050,0.0,0.0,0.0,17,99.75,1
0.023,24835,162590,0.0,0.0,0.0,9,99.27,1
0.46799999999999997,14247,303700,1.0,0.0,0.0,14,99.22,1
0.626,12055,50940,0.0,0.0,0.0,11,97.84,1
0.773,15336,231080,0.0,0.0,0.0,15,98.43,1
0.551,16067,198060,0.0,1.0,1.0,7,99.73,0
0.413,20081,255100,0.0,0.0,0.0,15,99.07,1
0.456,25563,50040,0.0,0.0,0.0,4,98.26,1
0.13,17893,339040,0.0,0.0,0.0,14,98.77,1
0.005,23367,165140,0.0,0.0,0.0,4,98.87,1
0.711,15706,177590,0.0,0.0,0.0,10,98.94,1
0.20800000000000002,23004,562630,0.0,0.0,0.0,20,98.12,1
0.518,21541,111110,0.0,0.0,0.0,19,97.53,1
0.292,12781,190220,0.0,0.0,0.0,13,99.01,1
0.534,24461,118630,0.0,0.0,0.0,7,99.42,1
0.002,24100,183100,0.0,0.0,0.0,8,99.86,1
0.728,21546,107440,0.0,0.0,0.0,6,99.54,1
0.02,16802,264120,0.0,1.0,0.0,6,99.65,1
0.023,21545,287550,0.0,0.0,0.0,22,99.45,1
0.0,13881,150050,0.0,0.0,0.0,5,99.44,1
0.066,14972,197120,0.0,0.0,0.0,12,99.72,1
0.21,21180,108100,0.0,0.0,0.0,10,99.32,1
0.44799999999999995,28846,63050,0.0,0.0,0.0,4,98.95,1
1.0,24470,88300,0.0,0.0,0.0,5,99.07,1
0.013000000000000001,12060,90090,0.0,0.0,0.0,4,99.06729119785638,1
0.14400000000000002,11689,137610,0.0,0.0,0.0,6,99.11,1
0.0,8768,26070,0.0,0.0,0.0,8,98.22,1
0.09300000000000001,28116,129650,1.0,0.0,0.0,7,99.4,1
0.073,20445,318120,0.0,0.0,0.0,8,99.45,1
0.044000000000000004,22639,152530,0.0,0.0,0.0,10,99.86,1
0.938,18987,108080,2.0,0.0,2.0,12,98.26,0
0.0,23375,70060,0.0,0.0,0.0,5,99.06729119785638,1
0.213,16435,225150,0.0,0.0,0.0,10,99.09,1
0.092,20452,150150,0.0,0.0,0.0,10,99.32,1
0.08,23003,141100,0.0,0.0,0.0,11,98.26,1
0.7809999999999999,14605,142560,0.0,0.0,0.0,12,98.75,1
0.6459999999999999,12790,222060,1.0,0.0,0.0,18,98.51,1
0.9179999999999999,8405,108450,0.0,0.0,0.0,6,99.66,1
0.013000000000000001,19358,108090,0.0,0.0,0.0,8,98.63,1
0.099,17892,600140,0.0,0.0,0.0,18,99.1,1
1.0,19351,153780,0.0,0.0,0.0,2,99.06729119785638,1
0.386,16797,140120,2.0,0.0,0.0,5,99.86,1
0.161,22642,247460,0.0,0.0,0.0,6,99.74,1
0.011000000000000001,25194,920100,0.0,0.0,0.0,7,99.76,1
0.004,19350,257370,0.0,0.0,0.0,11,99.16,1
0.033,25923,69330,0.0,0.0,0.0,6,99.88,1
0.865,17163,80100,0.0,0.0,0.0,7,98.27,1
0.897,11690,97600,1.0,0.0,0.0,10,98.63,1
0.244,12419,225050,0.0,0.0,0.0,7,99.07,1
0.024,16795,291390,1.0,0.0,0.0,14,98.91,1
0.93,25920,33730,0.0,0.0,0.0,10,95.55,1
0.93,22280,315030,4.0,0.0,0.0,15,99.47,0
0.086,16432,233580,0.0,0.0,0.0,17,99.48,1
0.026000000000000002,22276,288060,0.0,0.0,0.0,26,98.96,1
0.555,15709,197070,0.0,0.0,0.0,9,99.53,1
0.141,18988,211940,0.0,0.0,0.0,6,99.13,1
0.039,24468,87620,0.0,0.0,0.0,11,99.47,1
1.0,11326,163240,0.0,0.0,0.0,4,99.65,1
0.5760000000000001,20814,454930,0.0,0.0,0.0,16,99.16,1
0.228,29939,283130,0.0,0.0,0.0,11,99.87,1
1.0,13520,190120,0.0,0.0,0.0,7,99.14,1
0.062,16800,250070,0.0,0.0,0.0,7,99.42,1
0.051,20088,68630,0.0,0.0,0.0,13,96.89,1
0.025,13878,108060,0.0,0.0,0.0,7,99.34,1
0.616,13510,322080,1.0,0.0,0.0,18,97.69,1
1.0,12423,90080,0.0,2.0,0.0,4,99.02,1
0.0,21184,348060,0.0,0.0,0.0,7,99.46,1
0.22899999999999998,17167,165080,0.0,0.0,0.0,11,97.82,1
0.068,13155,166430,0.0,0.0,0.0,9,98.98,1
0.094,20083,283620,0.0,0.0,0.0,8,99.64,1
0.09,22280,123350,0.0,0.0,0.0,5,99.88,1
0.213,14978,156070,0.0,0.0,0.0,7,99.63,1
0.33299999999999996,20455,249120,0.0,0.0,0.0,17,97.9,1
0.006,25930,150060,0.0,0.0,0.0,10,99.2,1
0.057,14240,328540,0.0,0.0,0.0,10,99.49,1
0.406,18629,325080,1.0,0.0,0.0,15,99.13,1
0.436,21182,317590,0.0,0.0,0.0,16,98.9,1
0.0,18628,391960,0.0,0.0,0.0,12,99.67,1
0.05,21914,152430,0.0,0.0,0.0,17,99.06,1
0.556,24470,233450,0.0,1.0,0.0,12,98.91,1
0.233,28483,162070,1.0,0.0,0.0,12,99.0,1
0.0,18990,105100,0.0,0.0,0.0,11,99.33,1
0.5489999999999999,14612,229250,0.0,0.0,0.0,8,99.59,1
0.195,18256,375120,0.0,0.0,0.0,14,99.3,1
0.07200000000000001,29944,136250,0.0,0.0,0.0,16,99.49,1
0.934,12421,51520,0.0,0.0,0.0,4,99.62,1
0.9179999999999999,16075,114070,0.0,1.0,1.0,15,95.63,0
0.001,24105,64530,0.0,0.0,0.0,4,99.06729119785638,1
0.142,14612,300080,0.0,0.0,0.0,13,98.93,1
0.866,14249,156310,4.0,4.0,2.0,13,98.73,0
0.281,17892,167520,0.0,0.0,0.0,14,99.11,1
0.528,16797,300120,0.0,0.0,0.0,10,99.61,0
0.105,20083,268120,0.0,0.0,0.0,10,99.15,1
0.0,19357,271860,0.0,0.0,0.0,11,98.66,1
0.006,14248,65820,0.0,0.0,0.0,17,99.75,1
0.048,13517,142210,0.0,0.0,0.0,9,99.5,1
0.193,27745,73390,0.0,0.0,0.0,11,97.62,1
0.0,16075,196230,1.0,0.0,2.0,3,99.06729119785638,1
0.16,22642,210110,0.0,0.0,0.0,10,98.29,1
0.14800000000000002,23731,263160,0.0,0.0,0.0,17,98.94,1
0.0,29938,77560,0.0,0.0,0.0,3,99.06729119785638,1
0.124,18988,345050,0.0,0.0,0.0,15,98.67,1
0.149,9498,78040,0.0,0.0,0.0,7,99.42,1
0.076,12786,120040,0.0,0.0,0.0,8,98.46,1
0.267,22639,137210,0.0,0.0,0.0,22,99.17,1
0.07200000000000001,22643,90110,0.0,0.0,0.0,9,97.71,1
0.831,15702,264230,0.0,0.0,0.0,15,99.61,1
0.003,24099,150130,1.0,2.0,0.0,6,99.52,1
1.0,10590,108050,0.0,0.0,0.0,3,99.57,1
0.951,18987,266990,0.0,0.0,0.0,11,98.82,1
0.001,25190,180140,1.0,0.0,0.0,8,99.3,1
0.263,22644,100060,0.0,0.0,0.0,19,99.15,1
0.768,16073,255060,0.0,0.0,0.0,29,99.14,1
0.111,16431,90070,0.0,0.0,0.0,9,98.17,1
0.45399999999999996,23739,300140,0.0,0.0,0.0,16,99.06,1
0.027999999999999997,21185,438130,0.0,0.0,0.0,6,99.81,1
0.43799999999999994,13515,269230,0.0,0.0,0.0,7,99.13,1
0.354,13146,250120,0.0,0.0,0.0,18,99.23,1
0.065,20080,200090,0.0,0.0,0.0,10,99.45,1
1.0,11330,82530,0.0,0.0,0.0,8,98.43,1
0.031,20088,625080,0.0,0.0,0.0,24,98.71,1
0.195,22642,105040,0.0,0.0,0.0,17,99.06729119785638,1
0.0,28119,109720,0.0,0.0,0.0,5,99.06729119785638,1
0.65,23733,98760,3.0,0.0,0.0,11,99.33,1
1.0,15335,75090,0.0,0.0,0.0,4,98.9,1
0.32799999999999996,21548,179130,0.0,0.0,0.0,13,98.52,1
0.307,17900,480060,0.0,0.0,0.0,13,99.69,1
0.5489999999999999,20088,114830,0.0,0.0,0.0,12,97.94,0
0.015,17167,75090,0.0,0.0,0.0,9,99.82,1
0.06,20810,351890,0.0,0.0,0.0,18,99.32,1
0.063,21541,330060,0.0,0.0,0.0,10,99.23,1
0.316,16799,137550,0.0,0.0,0.0,12,99.23,1
1.0,11694,105150,0.0,0.0,0.0,10,99.71,1
0.951,19722,417930,3.0,1.0,0.0,9,99.54,1
0.142,20455,237150,0.0,0.0,0.0,10,99.6,1
0.634,24099,258060,0.0,0.0,0.0,12,99.47,1
0.7879999999999999,14250,195120,2.0,0.0,0.0,15,98.7,1
1.0,14977,150100,0.0,0.0,0.0,8,98.85,1
0.927,21912,214660,0.0,0.0,0.0,16,98.83,1
0.057999999999999996,28840,162770,0.0,0.0,0.0,6,99.89,1
0.348,22270,80040,0.0,0.0,0.0,11,98.54,1
1.0,16802,56810,0.0,3.0,0.0,5,98.25,0
0.887,16439,141400,0.0,0.0,1.0,6,98.79,0
0.017,28841,159130,0.0,0.0,0.0,10,99.62,1
0.032,24095,312030,0.0,0.0,0.0,8,99.27,1
1.0,11320,102140,1.0,2.0,1.0,6,99.31,1
0.115,24461,305000,0.0,0.0,0.0,13,99.76,1
0.006,17893,108070,0.0,0.0,0.0,8,98.92,1
0.11,20812,167560,0.0,0.0,1.0,10,99.8,1
0.083,14971,217630,0.0,0.0,0.0,11,99.86,1
0.488,17166,133870,0.0,0.0,0.0,11,98.11,1
0.049,20084,100520,0.0,0.0,0.0,4,99.15,1
0.523,27025,370230,0.0,0.0,0.0,17,99.09,1
0.013999999999999999,23010,131840,0.0,0.0,0.0,9,99.65,1
0.049,23006,188580,0.0,0.0,0.0,6,99.66,1
0.358,26288,346020,0.0,1.0,0.0,18,99.18,0
0.071,24832,66280,0.0,0.0,0.0,7,99.77,1
0.013999999999999999,32492,100060,0.0,0.0,0.0,7,99.89,1
0.39,16071,358630,2.0,1.0,0.0,20,98.28,0
0.622,13882,210110,0.0,0.0,0.0,18,96.21,1
0.31,21177,188530,0.0,0.0,0.0,8,98.08,1
0.45399999999999996,13153,216060,1.0,0.0,0.0,12,98.76,1
1.0,10596,54060,0.0,0.0,0.0,3,99.06729119785638,1
0.0,12418,126030,0.0,0.0,0.0,5,99.06729119785638,1
0.659,18990,174070,0.0,0.0,0.0,14,98.78,1
0.13699999999999998,19719,251440,0.0,0.0,0.0,20,99.1,1
0.27,25561,255000,0.0,0.0,0.0,11,99.34,1
0.8390000000000001,13147,120110,0.0,0.0,0.0,6,98.62,1
0.504,23005,126640,0.0,0.0,0.0,10,98.91,1
0.27399999999999997,18261,170020,0.0,0.0,0.0,14,98.74,1
0.013999999999999999,20811,54110,0.0,0.0,0.0,13,99.63,1
0.0,25930,375030,0.0,0.0,0.0,9,99.29,1
0.807,27016,66130,0.0,0.0,0.0,8,98.95,1
0.152,17162,240060,0.0,0.0,0.0,6,99.81,0
0.462,21547,243950,2.0,0.0,1.0,19,98.94,1
0.695,21911,196270,1.0,0.0,0.0,9,99.07,0
1.0,19716,87030,2.0,2.0,0.0,2,99.06729119785638,1
0.152,20090,322560,0.0,0.0,0.0,15,99.18,1
0.184,12053,75010,0.0,0.0,0.0,11,98.38,1
0.122,22274,150110,1.0,0.0,0.0,10,99.02,1
0.845,16796,177510,0.0,0.0,0.0,10,99.6,1
0.009000000000000001,27381,72570,0.0,0.0,0.0,13,98.94,1
0.348,14972,174500,0.0,0.0,0.0,15,99.39,1
0.257,15704,322040,0.0,0.0,0.0,9,98.45,0
0.105,22275,129140,1.0,0.0,0.0,12,99.15,1
0.009000000000000001,26656,112540,0.0,0.0,0.0,42,98.01,1
0.146,23366,150080,0.0,0.0,0.0,14,99.51,1
0.031,22280,408320,0.0,0.0,0.0,8,99.61,1
0.034,26650,210080,0.0,0.0,0.0,7,99.89,1
0.092,30306,165040,0.0,0.0,0.0,4,99.88,1
1.0,10594,76000,0.0,2.0,0.0,4,99.73,0
0.406,19357,75150,0.0,0.0,0.0,4,99.17,1
0.09300000000000001,25563,237110,0.0,0.0,0.0,15,98.73,1
0.9690000000000001,15707,64250,0.0,0.0,0.0,14,99.73,1
0.018000000000000002,23732,102060,0.0,0.0,0.0,9,99.43,1
0.037000000000000005,25921,315080,0.0,0.0,0.0,11,99.06729119785638,1
0.932,11685,75150,0.0,0.0,0.0,6,99.12,1
0.021,25563,110550,0.0,0.0,0.0,7,99.36,1
1.0,17162,144960,0.0,0.0,0.0,5,99.33,1
0.11800000000000001,18986,390090,0.0,0.0,0.0,6,99.48,1
0.008,28844,153080,0.0,0.0,0.0,12,99.78,1
0.013000000000000001,16073,60080,0.0,0.0,0.0,25,99.44,1
0.75,12790,180130,2.0,0.0,1.0,7,99.76,1
0.065,21913,315130,0.0,0.0,0.0,14,99.62,1
0.708,17892,208460,0.0,0.0,0.0,10,98.9,0
0.147,18255,225080,0.0,0.0,0.0,6,98.61,1
0.174,17529,1375040,0.0,0.0,0.0,11,99.6,1
0.0,19360,32630,1.0,0.0,0.0,7,97.22,1
0.444,23009,165050,0.0,0.0,0.0,17,99.2,0
1.0,9867,67270,1.0,2.0,1.0,4,99.22,0
0.32299999999999995,19720,135140,0.0,0.0,0.0,12,98.72,1
0.018000000000000002,15341,275120,0.0,0.0,0.0,8,99.31,1
0.632,28117,127410,0.0,0.0,0.0,13,98.81,1
0.371,12422,240150,0.0,0.0,0.0,11,99.06,1
0.8,20452,120030,0.0,0.0,0.0,11,98.55,1
0.035,25921,150040,1.0,0.0,0.0,8,99.78,1
0.649,19719,138680,0.0,0.0,0.0,11,98.97,0
0.034,20449,256630,0.0,0.0,0.0,26,99.33,1
